STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00202691,"FARMINGTON, MI US",4/19/2017,0,0,0,18.9,2.2
USC00202691,"FARMINGTON, MI US",4/20/2017,11.9,0,0,22.2,7.8
USC00202691,"FARMINGTON, MI US",4/21/2017,16,0,0,13.9,8.3
USC00202691,"FARMINGTON, MI US",4/22/2017,0,0,0,10,2.2
USC00202691,"FARMINGTON, MI US",4/23/2017,0,0,0,15.6,0
USC00202691,"FARMINGTON, MI US",4/24/2017,0,0,0,21.7,0.6
USC00202691,"FARMINGTON, MI US",4/25/2017,0,0,0,21.7,3.9
USC00202691,"FARMINGTON, MI US",4/26/2017,0,0,0,21.7,8.9
USC00202691,"FARMINGTON, MI US",4/27/2017,0,0,0,26.1,10.6
USC00202691,"FARMINGTON, MI US",4/28/2017,0.5,0,0,20.6,7.2
USC00202691,"FARMINGTON, MI US",4/29/2017,0,0,0,16.7,6.7
USC00202691,"FARMINGTON, MI US",4/30/2017,7.6,0,0,9.4,4.4
USC00202691,"FARMINGTON, MI US",5/1/2017,9.9,0,0,12.2,5.6
USC00202691,"FARMINGTON, MI US",5/2/2017,4.1,0,0,18.3,5
USC00202691,"FARMINGTON, MI US",5/3/2017,0.5,0,0,8.9,2.8
USC00202691,"FARMINGTON, MI US",5/4/2017,0,0,0,15.6,3.9
USC00202691,"FARMINGTON, MI US",5/5/2017,23.6,0,0,7.8,4.4
USC00202691,"FARMINGTON, MI US",5/6/2017,10.9,0,0,7.2,3.3
USC00202691,"FARMINGTON, MI US",5/7/2017,0,0,0,13.9,1.7
USC00202691,"FARMINGTON, MI US",5/8/2017,0,0,0,13.3,0
USC00202691,"FARMINGTON, MI US",5/9/2017,0,0,0,13.9,-1.7
USC00202691,"FARMINGTON, MI US",5/10/2017,0,0,0,16.1,2.2
USC00202691,"FARMINGTON, MI US",5/11/2017,5.3,0,0,17.8,5.6
USC00202691,"FARMINGTON, MI US",5/12/2017,0,0,0,17.8,4.4
USC00202691,"FARMINGTON, MI US",5/13/2017,0,0,0,18.9,4.4
USC00202691,"FARMINGTON, MI US",5/14/2017,0,0,0,21.1,6.1
USC00202691,"FARMINGTON, MI US",5/15/2017,0,0,0,19.4,3.3
USC00202691,"FARMINGTON, MI US",5/16/2017,4.6,0,0,22.8,5
USC00202691,"FARMINGTON, MI US",5/17/2017,0,0,0,30,10
USC00202691,"FARMINGTON, MI US",5/18/2017,0,0,0,30,21.1
USC00202691,"FARMINGTON, MI US",5/19/2017,0,0,0,30.6,7.2
USC00202691,"FARMINGTON, MI US",5/20/2017,0,0,0,11.7,7.2
USC00202691,"FARMINGTON, MI US",5/21/2017,14,0,0,16.7,9.4
USC00202691,"FARMINGTON, MI US",5/22/2017,14.5,0,0,22.8,10
USC00202691,"FARMINGTON, MI US",5/23/2017,0,0,0,20.6,10
USC00202691,"FARMINGTON, MI US",5/24/2017,0,0,0,22.2,11.7
USC00202691,"FARMINGTON, MI US",5/25/2017,6.4,0,0,18.3,12.2
USC00202691,"FARMINGTON, MI US",5/26/2017,11.7,0,0,15,11.7
USC00202691,"FARMINGTON, MI US",5/27/2017,0,0,0,20.6,11.1
USC00202691,"FARMINGTON, MI US",5/28/2017,0,0,0,22.8,11.7
USC00202691,"FARMINGTON, MI US",5/29/2017,0.5,0,0,25,11.7
USC00202691,"FARMINGTON, MI US",5/30/2017,0,0,0,26.1,8.9
USC00202691,"FARMINGTON, MI US",5/31/2017,0,0,0,22.2,10
USC00202691,"FARMINGTON, MI US",6/1/2017,0,0,0,22.2,8.9
USC00202691,"FARMINGTON, MI US",6/2/2017,0,0,0,23.3,8.9
USC00202691,"FARMINGTON, MI US",6/3/2017,0,0,0,26.7,10
USC00202691,"FARMINGTON, MI US",6/4/2017,1.8,0,0,25.6,10
USC00202691,"FARMINGTON, MI US",6/5/2017,0,0,0,29.4,13.9
USC00202691,"FARMINGTON, MI US",6/6/2017,3.6,0,0,20,10
USC00202691,"FARMINGTON, MI US",6/7/2017,0,0,0,18.9,11.1
USC00202691,"FARMINGTON, MI US",6/8/2017,0,0,0,22.8,8.3
USC00202691,"FARMINGTON, MI US",6/9/2017,0,0,0,25,10
USC00202691,"FARMINGTON, MI US",6/10/2017,0.3,0,0,25.6,12.2
USC00202691,"FARMINGTON, MI US",6/11/2017,0,0,0,30.6,15.6
USC00202691,"FARMINGTON, MI US",6/12/2017,0,0,0,32.2,17.2
USC00202691,"FARMINGTON, MI US",6/13/2017,0,0,0,32.2,18.9
USC00202691,"FARMINGTON, MI US",6/14/2017,0,0,0,30.6,18.9
USC00202691,"FARMINGTON, MI US",6/15/2017,2.8,0,0,28.9,18.3
USC00202691,"FARMINGTON, MI US",6/16/2017,1,0,0,28.9,16.1
USC00202691,"FARMINGTON, MI US",6/17/2017,0,0,0,29.4,16.7
USC00202691,"FARMINGTON, MI US",6/18/2017,0,0,0,30.6,20
USC00202691,"FARMINGTON, MI US",6/19/2017,1,0,0,28.3,13.9
USC00202691,"FARMINGTON, MI US",6/20/2017,1,0,0,25,13.9
USC00202691,"FARMINGTON, MI US",6/21/2017,0.8,0,0,24.4,11.1
USC00202691,"FARMINGTON, MI US",6/22/2017,0,0,0,25,13.3
USC00202691,"FARMINGTON, MI US",6/23/2017,8.4,0,0,30.6,16.1
USC00202691,"FARMINGTON, MI US",6/24/2017,1,0,0,25.6,16.1
USC00202691,"FARMINGTON, MI US",6/25/2017,0,0,0,25,12.8
USC00202691,"FARMINGTON, MI US",6/26/2017,0,0,0,21.1,9.4
USC00202691,"FARMINGTON, MI US",6/27/2017,2.5,0,0,21.1,10
USC00202691,"FARMINGTON, MI US",6/28/2017,0,0,0,22.2,8.9
USC00202691,"FARMINGTON, MI US",6/29/2017,0,0,0,25,13.9
USC00202691,"FARMINGTON, MI US",6/30/2017,5.1,0,0,29.4,18.9
USC00202691,"FARMINGTON, MI US",7/1/2017,7.1,0,0,28.9,18.9
USC00202691,"FARMINGTON, MI US",7/2/2017,1.5,0,0,27.8,14.4
USC00202691,"FARMINGTON, MI US",7/3/2017,0,0,0,28.9,16.7
USC00202691,"FARMINGTON, MI US",7/4/2017,0,0,0,27.8,12.8
USC00202691,"FARMINGTON, MI US",7/5/2017,0,0,0,27.2,12.8
USC00202691,"FARMINGTON, MI US",7/6/2017,0,0,0,29.4,14.4
USC00202691,"FARMINGTON, MI US",7/7/2017,15,0,0,31.7,16.7
USC00202691,"FARMINGTON, MI US",7/8/2017,12.7,0,0,29.4,16.1
USC00202691,"FARMINGTON, MI US",7/9/2017,0,0,0,24.4,13.3
USC00202691,"FARMINGTON, MI US",7/10/2017,1.5,0,0,27.2,15
USC00202691,"FARMINGTON, MI US",7/11/2017,18.3,0,0,23.9,17.2
USC00202691,"FARMINGTON, MI US",7/12/2017,4.1,0,0,29.4,18.9
USC00202691,"FARMINGTON, MI US",7/13/2017,23.4,0,0,27.2,20.6
USC00202691,"FARMINGTON, MI US",7/14/2017,0,0,0,27.2,18.9
USC00202691,"FARMINGTON, MI US",7/15/2017,0,0,0,26.1,15
USC00202691,"FARMINGTON, MI US",7/16/2017,0,0,0,26.1,15
USC00202691,"FARMINGTON, MI US",7/17/2017,0,0,0,25,13.3
USC00202691,"FARMINGTON, MI US",7/18/2017,0,0,0,26.7,14.4
USC00202691,"FARMINGTON, MI US",7/19/2017,0,0,0,30,15.6
USC00202691,"FARMINGTON, MI US",7/20/2017,0,0,0,32.2,20
USC00202691,"FARMINGTON, MI US",7/21/2017,0,0,0,29.4,20
USC00202691,"FARMINGTON, MI US",7/22/2017,0.3,0,0,30,21.1
USC00202691,"FARMINGTON, MI US",7/23/2017,1.5,0,0,30,19.4
USC00202691,"FARMINGTON, MI US",7/24/2017,0.8,0,0,28.9,17.2
USC00202691,"FARMINGTON, MI US",7/25/2017,0,0,0,22.8,10.6
USC00202691,"FARMINGTON, MI US",7/26/2017,0,0,0,26.1,11.1
USC00202691,"FARMINGTON, MI US",7/27/2017,0,0,0,26.7,15
USC00202691,"FARMINGTON, MI US",7/28/2017,0,0,0,29.4,16.7
USC00202691,"FARMINGTON, MI US",7/29/2017,0,0,0,23.9,14.4
USC00202691,"FARMINGTON, MI US",7/30/2017,0,0,0,27.2,15
USC00202691,"FARMINGTON, MI US",7/31/2017,0,0,0,28.9,15
USC00202691,"FARMINGTON, MI US",8/1/2017,0,0,0,30.6,16.1
USC00202691,"FARMINGTON, MI US",8/2/2017,0,0,0,30.6,16.7
USC00202691,"FARMINGTON, MI US",8/3/2017,6.1,0,0,30,17.2
USC00202691,"FARMINGTON, MI US",8/4/2017,19.1,0,0,28.9,17.8
USC00202691,"FARMINGTON, MI US",8/5/2017,0,0,0,22.8,12.8
USC00202691,"FARMINGTON, MI US",8/6/2017,0,0,0,23.9,12.2
USC00202691,"FARMINGTON, MI US",8/7/2017,0,0,0,24.4,13.3
USC00202691,"FARMINGTON, MI US",8/8/2017,0,0,0,25.6,12.2
USC00202691,"FARMINGTON, MI US",8/9/2017,0,0,0,27.8,12.8
USC00202691,"FARMINGTON, MI US",8/10/2017,0,0,0,28.9,14.4
USC00202691,"FARMINGTON, MI US",8/11/2017,1.5,0,0,28.9,15
USC00202691,"FARMINGTON, MI US",8/12/2017,0,0,0,28.3,15.6
USC00202691,"FARMINGTON, MI US",8/13/2017,0.8,0,0,25,13.9
USC00202691,"FARMINGTON, MI US",8/14/2017,0,0,0,27.2,14.4
USC00202691,"FARMINGTON, MI US",8/15/2017,0,0,0,28.3,14.4
USC00202691,"FARMINGTON, MI US",8/16/2017,6.1,0,0,27.8,15
USC00202691,"FARMINGTON, MI US",8/17/2017,2.5,0,0,28.9,15
USC00202691,"FARMINGTON, MI US",8/18/2017,6.9,0,0,26.1,19.4
USC00202691,"FARMINGTON, MI US",8/19/2017,0,0,0,24.4,15.6
USC00202691,"FARMINGTON, MI US",8/20/2017,0,0,0,26.7,12.8
USC00202691,"FARMINGTON, MI US",8/21/2017,0,0,0,29.4,13.3
USC00202691,"FARMINGTON, MI US",8/22/2017,0,0,0,30.6,17.8
USC00202691,"FARMINGTON, MI US",8/23/2017,0.5,0,0,26.7,12.2
USC00202691,"FARMINGTON, MI US",8/24/2017,0,0,0,23.3,10
USC00202691,"FARMINGTON, MI US",8/25/2017,0,0,0,19.4,8.9
USC00202691,"FARMINGTON, MI US",8/26/2017,0,0,0,22.2,8.3
USC00202691,"FARMINGTON, MI US",8/27/2017,0,0,0,23.9,12.2
USC00202691,"FARMINGTON, MI US",8/28/2017,0,0,0,24.4,15
USC00202691,"FARMINGTON, MI US",8/29/2017,54.6,0,0,20.6,15
USC00202691,"FARMINGTON, MI US",8/30/2017,17.3,0,0,19.4,13.9
USC00202691,"FARMINGTON, MI US",8/31/2017,0,0,0,26.7,13.9
USC00202691,"FARMINGTON, MI US",9/1/2017,0,0,0,21.1,7.2
USC00202691,"FARMINGTON, MI US",9/2/2017,0,0,0,17.8,8.9
USC00202691,"FARMINGTON, MI US",9/3/2017,0.8,0,0,20,10.6
USC00202691,"FARMINGTON, MI US",9/4/2017,0,0,0,23.9,11.7
USC00202691,"FARMINGTON, MI US",9/5/2017,11.4,0,0,27.8,11.1
USC00202691,"FARMINGTON, MI US",9/6/2017,1.5,0,0,21.1,7.2
USC00202691,"FARMINGTON, MI US",9/7/2017,0,0,0,18.3,7.8
USC00202691,"FARMINGTON, MI US",9/8/2017,2.8,0,0,18.3,7.8
USC00202691,"FARMINGTON, MI US",9/9/2017,0,0,0,19.4,6.1
USC00202691,"FARMINGTON, MI US",9/10/2017,0,0,0,17.8,6.1
USC00202691,"FARMINGTON, MI US",9/11/2017,0,0,0,20,6.1
USC00202691,"FARMINGTON, MI US",9/12/2017,0,0,0,22.2,8.3
USC00202691,"FARMINGTON, MI US",9/13/2017,0,0,0,23.3,8.9
USC00202691,"FARMINGTON, MI US",9/14/2017,0.3,0,0,22.2,11.1
USC00202691,"FARMINGTON, MI US",9/15/2017,0,0,0,25,11.1
USC00202691,"FARMINGTON, MI US",9/16/2017,0,0,0,25.6,12.8
USC00202691,"FARMINGTON, MI US",9/17/2017,0,0,0,27.2,12.8
USC00202691,"FARMINGTON, MI US",9/18/2017,0,0,0,28.9,13.3
USC00202691,"FARMINGTON, MI US",9/19/2017,0,0,0,21.7,15.6
USC00202691,"FARMINGTON, MI US",9/20/2017,1,0,0,20.6,16.7
USC00202691,"FARMINGTON, MI US",9/21/2017,0,0,0,27.8,16.7
USC00202691,"FARMINGTON, MI US",9/22/2017,0,0,0,32.2,17.2
USC00202691,"FARMINGTON, MI US",9/23/2017,0,0,0,32.2,16.7
USC00202691,"FARMINGTON, MI US",9/24/2017,0,0,0,33.3,15.6
USC00202691,"FARMINGTON, MI US",9/25/2017,0,0,0,32.8,15.6
USC00202691,"FARMINGTON, MI US",9/26/2017,0,0,0,32.2,17.2
USC00202691,"FARMINGTON, MI US",9/27/2017,0,0,0,32.8,17.2
USC00202691,"FARMINGTON, MI US",9/28/2017,0.8,0,0,25,8.3
USC00202691,"FARMINGTON, MI US",9/29/2017,0.8,0,0,18.9,7.8
USC00202691,"FARMINGTON, MI US",9/30/2017,0,0,0,18.9,6.1
USC00202691,"FARMINGTON, MI US",10/1/2017,0,0,0,17.8,3.9
USC00202691,"FARMINGTON, MI US",10/2/2017,0,0,0,19.4,3.9
USC00202691,"FARMINGTON, MI US",10/3/2017,0,0,0,23.9,6.1
USC00202691,"FARMINGTON, MI US",10/4/2017,0.5,0,0,28.3,8.9
USC00202691,"FARMINGTON, MI US",10/5/2017,1.3,0,0,24.4,8.9
USC00202691,"FARMINGTON, MI US",10/6/2017,17.5,0,0,24.4,8.9
USC00202691,"FARMINGTON, MI US",10/7/2017,3,0,0,16.7,12.2
USC00202691,"FARMINGTON, MI US",10/8/2017,5.6,0,0,27.2,15.6
USC00202691,"FARMINGTON, MI US",10/9/2017,3,0,0,23.3,15.6
USC00202691,"FARMINGTON, MI US",10/10/2017,0,0,0,26.1,11.1
USC00202691,"FARMINGTON, MI US",10/11/2017,16.5,0,0,19.4,10
USC00202691,"FARMINGTON, MI US",10/12/2017,22.1,0,0,10.6,8.9
USC00202691,"FARMINGTON, MI US",10/13/2017,0,0,0,13.3,8.9
USC00202691,"FARMINGTON, MI US",10/14/2017,0,0,0,21.1,12.8
USC00202691,"FARMINGTON, MI US",10/15/2017,21.3,0,0,17.8,14.4
USC00202691,"FARMINGTON, MI US",10/16/2017,1.8,0,0,21.1,3.9
USC00202691,"FARMINGTON, MI US",10/17/2017,0,0,0,14.4,2.2
USC00202691,"FARMINGTON, MI US",10/18/2017,0,0,0,20.6,3.3
USC00202691,"FARMINGTON, MI US",10/19/2017,0,0,0,20.6,4.4
USC00202691,"FARMINGTON, MI US",10/20/2017,0,0,0,21.1,3.9
USC00202691,"FARMINGTON, MI US",10/21/2017,0,0,0,22.2,3.3
USC00202691,"FARMINGTON, MI US",10/22/2017,0,0,0,22.2,7.2
USC00202691,"FARMINGTON, MI US",10/23/2017,0,0,0,24.4,7.8
USC00202691,"FARMINGTON, MI US",10/24/2017,10.7,0,0,17.8,7.8
USC00202691,"FARMINGTON, MI US",10/25/2017,6.6,0,0,10.6,3.9
USC00202691,"FARMINGTON, MI US",10/26/2017,0,0,0,10.6,-0.6
USC00202691,"FARMINGTON, MI US",10/27/2017,0,0,0,12.2,-0.6
USC00202691,"FARMINGTON, MI US",10/28/2017,7.9,0,0,12.8,1.7
USC00202691,"FARMINGTON, MI US",10/29/2017,0,0,0,6.1,1.7
USC00202691,"FARMINGTON, MI US",10/30/2017,0,0,0,6.7,1.7
USC00202691,"FARMINGTON, MI US",10/31/2017,0.8,0,0,6.7,2.2
USC00202691,"FARMINGTON, MI US",11/1/2017,0,0,0,3.9,0
USC00202691,"FARMINGTON, MI US",11/2/2017,12.2,0,0,7.2,1.1
USC00202691,"FARMINGTON, MI US",11/3/2017,8.1,0,0,12.2,5.6
USC00202691,"FARMINGTON, MI US",11/4/2017,0,0,0,9.4,1.1
USC00202691,"FARMINGTON, MI US",11/5/2017,10.2,0,0,10,2.2
USC00202691,"FARMINGTON, MI US",11/6/2017,4.1,0,0,15.6,5.6
USC00202691,"FARMINGTON, MI US",11/7/2017,0,0,0,8.3,0
USC00202691,"FARMINGTON, MI US",11/8/2017,0,0,0,9.4,-3.3
USC00202691,"FARMINGTON, MI US",11/9/2017,0,0,0,10,-3.3
USC00202691,"FARMINGTON, MI US",11/10/2017,0,0,0,8.3,-8.9
USC00202691,"FARMINGTON, MI US",11/11/2017,0,0,0,-2.2,-8.3
USC00202691,"FARMINGTON, MI US",11/12/2017,0,0,0,2.8,-5
USC00202691,"FARMINGTON, MI US",11/13/2017,4.1,0,0,2.8,0
USC00202691,"FARMINGTON, MI US",11/14/2017,0,0,0,5.6,-1.1
USC00202691,"FARMINGTON, MI US",11/15/2017,0,0,0,8.3,0
USC00202691,"FARMINGTON, MI US",11/16/2017,7.4,0,0,7.2,2.2
USC00202691,"FARMINGTON, MI US",11/17/2017,0,0,0,3.9,0
USC00202691,"FARMINGTON, MI US",11/18/2017,20.8,0,0,5,0
USC00202691,"FARMINGTON, MI US",11/19/2017,23.1,0,0,6.1,0.6
USC00202691,"FARMINGTON, MI US",11/20/2017,0.8,5,0,1.1,-3.9
USC00202691,"FARMINGTON, MI US",11/21/2017,0,0,0,8.3,-2.8
USC00202691,"FARMINGTON, MI US",11/22/2017,3,0,0,9.4,-2.8
USC00202691,"FARMINGTON, MI US",11/23/2017,0,0,0,1.1,-5
USC00202691,"FARMINGTON, MI US",11/24/2017,0,0,0,3.3,-3.3
USC00202691,"FARMINGTON, MI US",11/25/2017,0,0,0,11.1,-2.2
USC00202691,"FARMINGTON, MI US",11/26/2017,0,0,0,8.9,-5.6
USC00202691,"FARMINGTON, MI US",11/27/2017,0,0,0,6.1,-5.6
USC00202691,"FARMINGTON, MI US",11/28/2017,0,0,0,8.3,-2.8
USC00202691,"FARMINGTON, MI US",11/29/2017,0,0,0,17.2,0.6
USC00202691,"FARMINGTON, MI US",11/30/2017,0,0,0,8.9,-2.8
USC00202691,"FARMINGTON, MI US",12/1/2017,3.8,0,0,9.4,-3.9
USC00202691,"FARMINGTON, MI US",12/2/2017,0,0,0,8.9,-3.9
USC00202691,"FARMINGTON, MI US",12/3/2017,0,0,0,10,-2.8
USC00202691,"FARMINGTON, MI US",12/4/2017,0,0,0,12.2,-0.6
USC00202691,"FARMINGTON, MI US",12/5/2017,0.5,0,0,13.9,0.6
USC00202691,"FARMINGTON, MI US",12/6/2017,0,0,0,6.1,-4.4
USC00202691,"FARMINGTON, MI US",12/7/2017,0,0,0,3.3,-4.4
USC00202691,"FARMINGTON, MI US",12/8/2017,0,0,0,-2.2,-8.3
USC00202691,"FARMINGTON, MI US",12/9/2017,0.3,3,0,0,-8.3
USC00202691,"FARMINGTON, MI US",12/10/2017,1.3,23,25,-3.3,-6.1
USC00202691,"FARMINGTON, MI US",12/11/2017,0,0,0,-3.3,-6.1
USC00202691,"FARMINGTON, MI US",12/12/2017,7.1,117,102,-2.2,-8.3
USC00202691,"FARMINGTON, MI US",12/13/2017,0,0,76,-7.8,-12.2
USC00202691,"FARMINGTON, MI US",12/14/2017,10.7,135,203,-5.6,-12.8
USC00202691,"FARMINGTON, MI US",12/15/2017,0,0,203,-5,-13.9
USC00202691,"FARMINGTON, MI US",12/16/2017,2,43,203,-2.8,-8.9
USC00202691,"FARMINGTON, MI US",12/17/2017,0,0,178,-2.8,-7.8
USC00202691,"FARMINGTON, MI US",12/18/2017,0,0,127,1.1,-5
USC00202691,"FARMINGTON, MI US",12/19/2017,0.8,0,51,3.9,1.1
USC00202691,"FARMINGTON, MI US",12/20/2017,0,0,0,7.8,-3.3
USC00202691,"FARMINGTON, MI US",12/21/2017,0,0,0,0.6,-3.9
USC00202691,"FARMINGTON, MI US",12/22/2017,0,0,0,0.6,-2.8
USC00202691,"FARMINGTON, MI US",12/23/2017,0,0,0,1.1,-2.8
USC00202691,"FARMINGTON, MI US",12/24/2017,0,0,0,1.7,-7.2
USC00202691,"FARMINGTON, MI US",12/25/2017,8.1,89,102,-5.6,-8.9
USC00202691,"FARMINGTON, MI US",12/26/2017,1,25,127,-5.6,-19.4
USC00202691,"FARMINGTON, MI US",12/27/2017,0,0,102,-11.1,-20
USC00202691,"FARMINGTON, MI US",12/28/2017,0,0,102,-10.6,-21.1
USC00202691,"FARMINGTON, MI US",12/29/2017,1.8,18,127,-10,-20.6
USC00202691,"FARMINGTON, MI US",12/30/2017,1,15,127,-7.8,-12.8
USC00202691,"FARMINGTON, MI US",12/31/2017,0,0,127,-9.4,-17.2
USC00202691,"FARMINGTON, MI US",1/1/2018,0,0,127,-8.9,-20
USC00202691,"FARMINGTON, MI US",1/2/2018,0,0,127,-10.6,-16.1
USC00202691,"FARMINGTON, MI US",1/3/2018,0,0,102,-8.9,-18.3
USC00202691,"FARMINGTON, MI US",1/4/2018,0.5,10,102,-9.4,-16.7
USC00202691,"FARMINGTON, MI US",1/5/2018,0,0,102,-12.2,-20.6
USC00202691,"FARMINGTON, MI US",1/6/2018,0,0,102,-14.4,-21.7
USC00202691,"FARMINGTON, MI US",1/7/2018,0,0,102,-12.2,-21.7
USC00202691,"FARMINGTON, MI US",1/8/2018,5.8,51,152,-0.6,-15
USC00202691,"FARMINGTON, MI US",1/9/2018,0,0,127,2.8,-15
USC00202691,"FARMINGTON, MI US",1/10/2018,0,0,102,3.3,-5
USC00202691,"FARMINGTON, MI US",1/11/2018,1,0,25,10,-5
USC00202691,"FARMINGTON, MI US",1/12/2018,5.8,0,0,13.3,0.6
USC00202691,"FARMINGTON, MI US",1/13/2018,2.3,20,25,0.6,-13.3
USC00202691,"FARMINGTON, MI US",1/14/2018,0,0,0,-8.9,-17.2
USC00202691,"FARMINGTON, MI US",1/15/2018,0,0,0,-8.3,-16.7
USC00202691,"FARMINGTON, MI US",1/16/2018,2,38,51,-7.2,-11.1
USC00202691,"FARMINGTON, MI US",1/17/2018,0.3,5,51,-8.3,-16.7
USC00202691,"FARMINGTON, MI US",1/18/2018,0,0,51,-2.8,-15
USC00202691,"FARMINGTON, MI US",1/19/2018,0,0,25,-2.2,-10
USC00202691,"FARMINGTON, MI US",1/20/2018,0,0,25,1.1,-7.8
USC00202691,"FARMINGTON, MI US",1/21/2018,0,0,0,6.7,-2.8
USC00202691,"FARMINGTON, MI US",1/22/2018,6.4,0,0,3.9,-0.6
USC00202691,"FARMINGTON, MI US",1/23/2018,6.9,0,0,10.6,1.7
USC00202691,"FARMINGTON, MI US",1/24/2018,0.5,0,0,2.2,-4.4
USC00202691,"FARMINGTON, MI US",1/25/2018,0,0,0,-3.3,-5
USC00202691,"FARMINGTON, MI US",1/26/2018,0,0,0,0.6,-6.1
USC00202691,"FARMINGTON, MI US",1/27/2018,0,0,0,10.6,-6.1
USC00202691,"FARMINGTON, MI US",1/28/2018,0,0,0,11.1,-3.3
USC00202691,"FARMINGTON, MI US",1/29/2018,0,5,0,7.8,-3.3
USC00202691,"FARMINGTON, MI US",1/30/2018,3,43,51,-3.3,-11.7
USC00202691,"FARMINGTON, MI US",1/31/2018,0,0,25,-3.9,-11.1
USC00202691,"FARMINGTON, MI US",2/1/2018,0,0,0,4.4,-3.9
USC00202691,"FARMINGTON, MI US",2/2/2018,0,0,0,2.2,-13.3
USC00202691,"FARMINGTON, MI US",2/3/2018,0,0,0,-7.2,-12.2
USC00202691,"FARMINGTON, MI US",2/4/2018,2.8,33,25,0,-7.2
USC00202691,"FARMINGTON, MI US",2/5/2018,4.8,102,102,0,-18.3
USC00202691,"FARMINGTON, MI US",2/6/2018,1.8,25,102,-6.7,-13.9
USC00202691,"FARMINGTON, MI US",2/7/2018,2.5,36,127,-3.9,-14.4
USC00202691,"FARMINGTON, MI US",2/8/2018,0,0,102,-3.3,-14.4
USC00202691,"FARMINGTON, MI US",2/9/2018,2.8,51,127,-6.7,-11.1
USC00202691,"FARMINGTON, MI US",2/10/2018,10.2,132,229,-5.6,-9.4
USC00202691,"FARMINGTON, MI US",2/11/2018,3.6,23,229,-5.6,-7.2
USC00202691,"FARMINGTON, MI US",2/12/2018,4.3,13,229,-2.8,-11.7
USC00202691,"FARMINGTON, MI US",2/13/2018,0,0,203,-1.1,-13.3
USC00202691,"FARMINGTON, MI US",2/14/2018,0,0,203,-2.2,-13.3
USC00202691,"FARMINGTON, MI US",2/15/2018,0,0,127,6.7,-8.3
USC00202691,"FARMINGTON, MI US",2/16/2018,0.5,0,51,7.8,-1.1
USC00202691,"FARMINGTON, MI US",2/17/2018,0,0,51,0.6,-10
USC00202691,"FARMINGTON, MI US",2/18/2018,0.3,3,25,0.6,-7.8
USC00202691,"FARMINGTON, MI US",2/19/2018,0,0,0,2.8,-2.8
USC00202691,"FARMINGTON, MI US",2/20/2018,31,0,0,11.7,0.6
USC00202691,"FARMINGTON, MI US",2/21/2018,21.6,0,0,14.4,2.2
USC00202691,"FARMINGTON, MI US",2/22/2018,2.5,0,0,3.3,-2.8
USC00202691,"FARMINGTON, MI US",2/23/2018,0,0,0,4.4,-2.8
USC00202691,"FARMINGTON, MI US",2/24/2018,1.8,0,0,7.8,1.1
USC00202691,"FARMINGTON, MI US",2/25/2018,2.3,0,0,7.2,1.1
USC00202691,"FARMINGTON, MI US",2/26/2018,0,0,0,6.7,-2.2
USC00202691,"FARMINGTON, MI US",2/27/2018,0,0,0,10.6,-3.3
USC00202691,"FARMINGTON, MI US",2/28/2018,0,0,0,14.4,-3.3
USC00202691,"FARMINGTON, MI US",3/1/2018,0,0,0,15.6,1.7
USC00202691,"FARMINGTON, MI US",3/2/2018,23.6,86,76,1.7,-2.8
USC00202691,"FARMINGTON, MI US",3/3/2018,0,0,25,4.4,-5.6
USC00202691,"FARMINGTON, MI US",3/4/2018,0,0,0,5,-5.6
USC00202691,"FARMINGTON, MI US",3/5/2018,0,0,0,4.4,-6.1
USC00202691,"FARMINGTON, MI US",3/6/2018,0,0,0,2.8,-6.1
USC00202691,"FARMINGTON, MI US",3/7/2018,2.5,10,0,3.9,-1.7
USC00202691,"FARMINGTON, MI US",3/8/2018,1.5,25,0,-0.6,-7.2
USC00202691,"FARMINGTON, MI US",3/9/2018,0.5,8,0,0,-6.1
USC00202691,"FARMINGTON, MI US",3/10/2018,0,0,0,0.6,-6.1
USC00202691,"FARMINGTON, MI US",3/11/2018,0,0,0,1.7,-7.8
USC00202691,"FARMINGTON, MI US",3/12/2018,0,0,0,4.4,-7.8
USC00202691,"FARMINGTON, MI US",3/13/2018,1,8,0,1.1,-7.2
USC00202691,"FARMINGTON, MI US",3/14/2018,0,0,0,1.1,-6.7
USC00202691,"FARMINGTON, MI US",3/15/2018,0,0,0,3.9,-6.7
USC00202691,"FARMINGTON, MI US",3/16/2018,0,0,0,1.7,-7.2
USC00202691,"FARMINGTON, MI US",3/17/2018,0,0,0,2.8,-7.2
USC00202691,"FARMINGTON, MI US",3/18/2018,0,0,0,8.9,-6.1
USC00202691,"FARMINGTON, MI US",3/19/2018,0,0,0,13.9,-6.1
USC00202691,"FARMINGTON, MI US",3/20/2018,0,0,0,5.6,-5
USC00202691,"FARMINGTON, MI US",3/21/2018,0,0,0,4.4,-5
USC00202691,"FARMINGTON, MI US",3/22/2018,0,0,0,3.9,-4.4
USC00202691,"FARMINGTON, MI US",3/23/2018,0,0,0,6.7,-5
USC00202691,"FARMINGTON, MI US",3/24/2018,0,0,0,5.6,-6.7
USC00202691,"FARMINGTON, MI US",3/25/2018,0,0,0,4.4,-6.7
USC00202691,"FARMINGTON, MI US",3/26/2018,0,0,0,3.3,-6.7
USC00202691,"FARMINGTON, MI US",3/27/2018,3,0,0,10,-0.6
